,Branch Misses,Branches,Context Switch,CPU Migration,Cycles,Instructions,Page Faults,Executable,Sparsity Level,Stride,Vector Size
692,14869.0,,,,,,,results_vector_mlir_sparsity_55_stride_3,55,3,32
693,,,0.0,,,,,results_vector_mlir_sparsity_60_stride_1,60,1,32
694,,,,0.0,,,,results_vector_mlir_sparsity_60_stride_1,60,1,32
695,,,,,,,83.0,results_vector_mlir_sparsity_60_stride_1,60,1,32
696,,,,,11233303.0,,,results_vector_mlir_sparsity_60_stride_1,60,1,32
697,,,,,,1887297.0,,results_vector_mlir_sparsity_60_stride_1,60,1,32
698,,125823.0,,,,,,results_vector_mlir_sparsity_60_stride_1,60,1,32
699,14398.0,,,,,,,results_vector_mlir_sparsity_60_stride_1,60,1,32
700,,,0.0,,,,,results_vector_mlir_sparsity_60_stride_2,60,2,32
701,,,,0.0,,,,results_vector_mlir_sparsity_60_stride_2,60,2,32
702,,,,,,,83.0,results_vector_mlir_sparsity_60_stride_2,60,2,32
703,,,,,11177546.0,,,results_vector_mlir_sparsity_60_stride_2,60,2,32
704,,,,,,1890885.0,,results_vector_mlir_sparsity_60_stride_2,60,2,32
705,,126205.0,,,,,,results_vector_mlir_sparsity_60_stride_2,60,2,32
706,14069.0,,,,,,,results_vector_mlir_sparsity_60_stride_2,60,2,32
707,,,0.0,,,,,results_vector_mlir_sparsity_60_stride_3,60,3,32
708,,,,0.0,,,,results_vector_mlir_sparsity_60_stride_3,60,3,32
709,,,,,,,83.0,results_vector_mlir_sparsity_60_stride_3,60,3,32
710,,,,,11397491.0,,,results_vector_mlir_sparsity_60_stride_3,60,3,32
711,,,,,,1896312.0,,results_vector_mlir_sparsity_60_stride_3,60,3,32
712,,127103.0,,,,,,results_vector_mlir_sparsity_60_stride_3,60,3,32
713,14291.0,,,,,,,results_vector_mlir_sparsity_60_stride_3,60,3,32
714,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_1,65,1,32
715,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_1,65,1,32
716,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_1,65,1,32
717,,,,,10264925.0,,,results_vector_mlir_sparsity_65_stride_1,65,1,32
718,,,,,,1762091.0,,results_vector_mlir_sparsity_65_stride_1,65,1,32
719,,123363.0,,,,,,results_vector_mlir_sparsity_65_stride_1,65,1,32
720,13818.0,,,,,,,results_vector_mlir_sparsity_65_stride_1,65,1,32
721,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,32
722,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_2,65,2,32
723,,,,,,,82.0,results_vector_mlir_sparsity_65_stride_2,65,2,32
724,,,,,10215079.0,,,results_vector_mlir_sparsity_65_stride_2,65,2,32
725,,,,,,1759522.0,,results_vector_mlir_sparsity_65_stride_2,65,2,32
726,,122887.0,,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,32
727,14110.0,,,,,,,results_vector_mlir_sparsity_65_stride_2,65,2,32
728,,,0.0,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,32
729,,,,0.0,,,,results_vector_mlir_sparsity_65_stride_3,65,3,32
730,,,,,,,83.0,results_vector_mlir_sparsity_65_stride_3,65,3,32
731,,,,,10340052.0,,,results_vector_mlir_sparsity_65_stride_3,65,3,32
732,,,,,,1772233.0,,results_vector_mlir_sparsity_65_stride_3,65,3,32
733,,124520.0,,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,32
734,14171.0,,,,,,,results_vector_mlir_sparsity_65_stride_3,65,3,32
735,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,32
736,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_1,70,1,32
737,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_1,70,1,32
738,,,,,9384461.0,,,results_vector_mlir_sparsity_70_stride_1,70,1,32
739,,,,,,1643043.0,,results_vector_mlir_sparsity_70_stride_1,70,1,32
740,,121573.0,,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,32
741,14877.0,,,,,,,results_vector_mlir_sparsity_70_stride_1,70,1,32
742,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,32
743,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_2,70,2,32
744,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_2,70,2,32
745,,,,,9381635.0,,,results_vector_mlir_sparsity_70_stride_2,70,2,32
746,,,,,,1638682.0,,results_vector_mlir_sparsity_70_stride_2,70,2,32
747,,121203.0,,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,32
748,14132.0,,,,,,,results_vector_mlir_sparsity_70_stride_2,70,2,32
749,,,0.0,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,32
750,,,,0.0,,,,results_vector_mlir_sparsity_70_stride_3,70,3,32
751,,,,,,,83.0,results_vector_mlir_sparsity_70_stride_3,70,3,32
752,,,,,9384137.0,,,results_vector_mlir_sparsity_70_stride_3,70,3,32
753,,,,,,1646160.0,,results_vector_mlir_sparsity_70_stride_3,70,3,32
754,,122348.0,,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,32
755,14542.0,,,,,,,results_vector_mlir_sparsity_70_stride_3,70,3,32
756,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,32
757,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_1,75,1,32
758,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_1,75,1,32
759,,,,,8409274.0,,,results_vector_mlir_sparsity_75_stride_1,75,1,32
760,,,,,,1512980.0,,results_vector_mlir_sparsity_75_stride_1,75,1,32
761,,118866.0,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,32
762,14314.0,,,,,,,results_vector_mlir_sparsity_75_stride_1,75,1,32
763,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,32
764,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_2,75,2,32
765,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_2,75,2,32
766,,,,,8512421.0,,,results_vector_mlir_sparsity_75_stride_2,75,2,32
767,,,,,,1517146.0,,results_vector_mlir_sparsity_75_stride_2,75,2,32
768,,119082.0,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,32
769,13709.0,,,,,,,results_vector_mlir_sparsity_75_stride_2,75,2,32
770,,,0.0,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,32
771,,,,0.0,,,,results_vector_mlir_sparsity_75_stride_3,75,3,32
772,,,,,,,82.0,results_vector_mlir_sparsity_75_stride_3,75,3,32
773,,,,,8432448.0,,,results_vector_mlir_sparsity_75_stride_3,75,3,32
774,,,,,,1513807.0,,results_vector_mlir_sparsity_75_stride_3,75,3,32
775,,118977.0,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,32
776,14225.0,,,,,,,results_vector_mlir_sparsity_75_stride_3,75,3,32
777,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,32
778,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_1,80,1,32
779,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_1,80,1,32
780,,,,,7353547.0,,,results_vector_mlir_sparsity_80_stride_1,80,1,32
781,,,,,,1382996.0,,results_vector_mlir_sparsity_80_stride_1,80,1,32
782,,115829.0,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,32
783,13980.0,,,,,,,results_vector_mlir_sparsity_80_stride_1,80,1,32
784,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,32
785,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_2,80,2,32
786,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_2,80,2,32
787,,,,,7581081.0,,,results_vector_mlir_sparsity_80_stride_2,80,2,32
788,,,,,,1389964.0,,results_vector_mlir_sparsity_80_stride_2,80,2,32
789,,116542.0,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,32
790,14127.0,,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,32
791,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,32
792,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_3,80,3,32
793,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_3,80,3,32
794,,,,,7479215.0,,,results_vector_mlir_sparsity_80_stride_3,80,3,32
795,,,,,,1395763.0,,results_vector_mlir_sparsity_80_stride_3,80,3,32
796,,117311.0,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,32
797,13786.0,,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,32
798,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,32
799,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_1,85,1,32
800,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_1,85,1,32
801,,,,,6473136.0,,,results_vector_mlir_sparsity_85_stride_1,85,1,32
802,,,,,,1272039.0,,results_vector_mlir_sparsity_85_stride_1,85,1,32
803,,114987.0,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,32
804,14165.0,,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,32
805,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,32
806,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_2,85,2,32
807,,,,,,,81.0,results_vector_mlir_sparsity_85_stride_2,85,2,32
808,,,,,6469336.0,,,results_vector_mlir_sparsity_85_stride_2,85,2,32
809,,,,,,1254383.0,,results_vector_mlir_sparsity_85_stride_2,85,2,32
810,,112871.0,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,32
811,13676.0,,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,32
812,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,32
813,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_3,85,3,32
814,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_3,85,3,32
815,,,,,6575183.0,,,results_vector_mlir_sparsity_85_stride_3,85,3,32
816,,,,,,1270444.0,,results_vector_mlir_sparsity_85_stride_3,85,3,32
817,,114705.0,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,32
818,14222.0,,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,32
819,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,32
820,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_1,90,1,32
821,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_1,90,1,32
822,,,,,5447274.0,,,results_vector_mlir_sparsity_90_stride_1,90,1,32
823,,,,,,1140985.0,,results_vector_mlir_sparsity_90_stride_1,90,1,32
824,,111829.0,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,32
825,13998.0,,,,,,,results_vector_mlir_sparsity_90_stride_1,90,1,32
826,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,32
827,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_2,90,2,32
828,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_2,90,2,32
829,,,,,5441254.0,,,results_vector_mlir_sparsity_90_stride_2,90,2,32
830,,,,,,1141277.0,,results_vector_mlir_sparsity_90_stride_2,90,2,32
831,,111959.0,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,32
832,13698.0,,,,,,,results_vector_mlir_sparsity_90_stride_2,90,2,32
833,,,0.0,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,32
834,,,,0.0,,,,results_vector_mlir_sparsity_90_stride_3,90,3,32
835,,,,,,,82.0,results_vector_mlir_sparsity_90_stride_3,90,3,32
836,,,,,5245985.0,,,results_vector_mlir_sparsity_90_stride_3,90,3,32
837,,,,,,1135806.0,,results_vector_mlir_sparsity_90_stride_3,90,3,32
838,,111448.0,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,32
839,14031.0,,,,,,,results_vector_mlir_sparsity_90_stride_3,90,3,32
840,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,32
841,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_1,95,1,32
842,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_1,95,1,32
843,,,,,4484119.0,,,results_vector_mlir_sparsity_95_stride_1,95,1,32
844,,,,,,1020639.0,,results_vector_mlir_sparsity_95_stride_1,95,1,32
845,,108805.0,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,32
846,13684.0,,,,,,,results_vector_mlir_sparsity_95_stride_1,95,1,32
847,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,32
848,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_2,95,2,32
849,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_2,95,2,32
850,,,,,4545017.0,,,results_vector_mlir_sparsity_95_stride_2,95,2,32
851,,,,,,1017115.0,,results_vector_mlir_sparsity_95_stride_2,95,2,32
852,,109679.0,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,32
853,14036.0,,,,,,,results_vector_mlir_sparsity_95_stride_2,95,2,32
854,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,32
855,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_3,95,3,32
856,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_3,95,3,32
857,,,,,4439873.0,,,results_vector_mlir_sparsity_95_stride_3,95,3,32
858,,,,,,1012814.0,,results_vector_mlir_sparsity_95_stride_3,95,3,32
859,,109186.0,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,32
860,13618.0,,,,,,,results_vector_mlir_sparsity_95_stride_3,95,3,32
861,,,0.0,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,32
862,,,,0.0,,,,results_vector_mlir_sparsity_95_stride_4,95,4,32
863,,,,,,,82.0,results_vector_mlir_sparsity_95_stride_4,95,4,32
864,,,,,4397270.0,,,results_vector_mlir_sparsity_95_stride_4,95,4,32
865,,,,,,1016353.0,,results_vector_mlir_sparsity_95_stride_4,95,4,32
866,,109551.0,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,32
867,13803.0,,,,,,,results_vector_mlir_sparsity_95_stride_4,95,4,32
868,,,0.0,,,,,mlir_sparsity_50_stride_1-checkpoint,50,1,
869,,,,0.0,,,,mlir_sparsity_50_stride_1-checkpoint,50,1,
870,,,,,,,83.0,mlir_sparsity_50_stride_1-checkpoint,50,1,
871,,,,,6685955.0,,,mlir_sparsity_50_stride_1-checkpoint,50,1,
872,,,,,,1721731.0,,mlir_sparsity_50_stride_1-checkpoint,50,1,
873,,189939.0,,,,,,mlir_sparsity_50_stride_1-checkpoint,50,1,
874,13567.0,,,,,,,mlir_sparsity_50_stride_1-checkpoint,50,1,
875,,,0.0,,,,,mlir_sparsity_55_stride_5-checkpoint,55,5,
876,,,,0.0,,,,mlir_sparsity_55_stride_5-checkpoint,55,5,
877,,,,,,,81.0,mlir_sparsity_55_stride_5-checkpoint,55,5,
878,,,,,3816584.0,,,mlir_sparsity_55_stride_5-checkpoint,55,5,
879,,,,,,951833.0,,mlir_sparsity_55_stride_5-checkpoint,55,5,
880,,113096.0,,,,,,mlir_sparsity_55_stride_5-checkpoint,55,5,
881,13458.0,,,,,,,mlir_sparsity_55_stride_5-checkpoint,55,5,
