,Branch Misses,Branches,Context Switch,CPU Migration,Cycles,Instructions,Page Faults,Executable,Sparsity Level,Stride,Vector Size
134,13332.0,,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
135,,127931.0,,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
136,,,,,,1095089.0,,results_vector_mlir_sparsity_80_stride_2,80,2,8
137,,,,,5109886.0,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
138,,,,,,,81.0,results_vector_mlir_sparsity_80_stride_2,80,2,8
139,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_2,80,2,8
140,,,0.0,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
141,,,,0.0,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
142,13519.0,,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
143,,,,,4890685.0,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
144,,,,,,1092492.0,,results_vector_mlir_sparsity_80_stride_3,80,3,8
145,,127719.0,,,,,,results_vector_mlir_sparsity_80_stride_3,80,3,8
146,,,,,,,82.0,results_vector_mlir_sparsity_80_stride_3,80,3,8
147,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
148,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
149,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_1,85,1,8
150,,,,,4511052.0,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
151,,123470.0,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
152,13473.0,,,,,,,results_vector_mlir_sparsity_85_stride_1,85,1,8
153,,,,,,1047844.0,,results_vector_mlir_sparsity_85_stride_1,85,1,8
154,,,,,,,83.0,results_vector_mlir_sparsity_85_stride_2,85,2,8
155,,,,,4710753.0,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
156,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
157,,,,,,1051625.0,,results_vector_mlir_sparsity_85_stride_2,85,2,8
158,,123809.0,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
159,13466.0,,,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
160,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_2,85,2,8
161,,,,,,,82.0,results_vector_mlir_sparsity_85_stride_3,85,3,8
162,,,0.0,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
163,13326.0,,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
164,,122142.0,,,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
165,,,,,,1037708.0,,results_vector_mlir_sparsity_85_stride_3,85,3,8
166,,,,,4601594.0,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
167,,,,0.0,,,,results_vector_mlir_sparsity_85_stride_3,85,3,8
