value,unit,event,percentage,time,enabled_time,rate,description,value_numeric,file_name,full_path,directory,test_type,vector_size,operation_type,test_id
3696324.0,,cycles,1.11%,2057291,100.0,1.79,GHz,3696324.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
991009.0,,instructions,0.65%,2057291,100.0,0.27,insn per cycle,991009.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
127173.0,,branches,0.46%,2057291,100.0,61.592,M/sec,127173.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13468.0,,branch-misses,0.96%,2057291,100.0,10.59,of all branches,13468.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.02,msec,task-clock,1.34%,1991958,100.0,0.524,CPUs utilized,2.02,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3613572.0,,cycles,1.36%,1991958,100.0,1.79,GHz,3613572.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
977829.0,,instructions,0.68%,1991958,100.0,0.27,insn per cycle,977829.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
125759.0,,branches,0.50%,1991958,100.0,62.3,M/sec,125759.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13235.0,,branch-misses,0.89%,1991958,100.0,10.52,of all branches,13235.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.02,msec,task-clock,1.33%,2130958,100.0,0.524,CPUs utilized,2.02,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3619581.0,,cycles,1.34%,2130958,100.0,1.791,GHz,3619581.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
975744.0,,instructions,0.62%,2130958,100.0,0.27,insn per cycle,975744.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
125482.0,,branches,0.44%,2130958,100.0,62.084,M/sec,125482.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13440.0,,branch-misses,0.79%,2130958,100.0,10.71,of all branches,13440.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.07,msec,task-clock,1.27%,2030500,100.0,0.531,CPUs utilized,2.07,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3704550.0,,cycles,1.28%,2030500,100.0,1.791,GHz,3704550.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
997483.0,,instructions,0.62%,2030500,100.0,0.27,insn per cycle,997483.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
127666.0,,branches,0.49%,2030500,100.0,61.72,M/sec,127666.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13541.0,,branch-misses,0.93%,2030500,100.0,10.61,of all branches,13541.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.02,msec,task-clock,1.36%,1954584,100.0,0.531,CPUs utilized,2.02,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3618458.0,,cycles,1.36%,1954584,100.0,1.791,GHz,3618458.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
978448.0,,instructions,0.47%,1954584,100.0,0.27,insn per cycle,978448.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
125864.0,,branches,0.36%,1954584,100.0,62.301,M/sec,125864.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13337.0,,branch-misses,0.25%,1954584,100.0,10.6,of all branches,13337.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.07,msec,task-clock,0.97%,2187375,100.0,0.533,CPUs utilized,2.07,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3713886.0,,cycles,0.97%,2187375,100.0,1.791,GHz,3713886.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
1003594.0,,instructions,0.68%,2187375,100.0,0.27,insn per cycle,1003594.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
128600.0,,branches,0.56%,2187375,100.0,62.028,M/sec,128600.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13532.0,,branch-misses,1.02%,2187375,100.0,10.52,of all branches,13532.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.07,msec,task-clock,1.14%,2092875,100.0,0.53,CPUs utilized,2.07,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3711005.0,,cycles,1.14%,2092875,100.0,1.79,GHz,3711005.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
1002419.0,,instructions,0.75%,2092875,100.0,0.27,insn per cycle,1002419.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
128417.0,,branches,0.53%,2092875,100.0,61.927,M/sec,128417.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13623.0,,branch-misses,0.88%,2092875,100.0,10.61,of all branches,13623.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.03,msec,task-clock,1.47%,2169208,100.0,0.53,CPUs utilized,2.03,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3630325.0,,cycles,1.47%,2169208,100.0,1.789,GHz,3630325.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
979557.0,,instructions,0.58%,2169208,100.0,0.27,insn per cycle,979557.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
125749.0,,branches,0.49%,2169208,100.0,61.963,M/sec,125749.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13331.0,,branch-misses,0.77%,2169208,100.0,10.6,of all branches,13331.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.03,msec,task-clock,1.01%,2024333,100.0,0.527,CPUs utilized,2.03,results_vector_elementwise_70_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3633796.0,,cycles,1.02%,2024333,100.0,1.792,GHz,3633796.0,results_vector_elementwise_70_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
988193.0,,instructions,0.54%,2024333,100.0,0.27,insn per cycle,988193.0,results_vector_elementwise_70_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
126728.0,,branches,0.44%,2024333,100.0,62.482,M/sec,126728.0,results_vector_elementwise_70_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13447.0,,branch-misses,0.92%,2024333,100.0,10.61,of all branches,13447.0,results_vector_elementwise_70_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.07,msec,task-clock,1.19%,2035375,100.0,0.531,CPUs utilized,2.07,results_vector_elementwise_70_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3708200.0,,cycles,1.20%,2035375,100.0,1.791,GHz,3708200.0,results_vector_elementwise_70_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
990231.0,,instructions,0.75%,2035375,100.0,0.27,insn per cycle,990231.0,results_vector_elementwise_70_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
126982.0,,branches,0.56%,2035375,100.0,61.341,M/sec,126982.0,results_vector_elementwise_70_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13574.0,,branch-misses,0.94%,2035375,100.0,10.69,of all branches,13574.0,results_vector_elementwise_70_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.06,msec,task-clock,1.27%,1979042,100.0,0.528,CPUs utilized,2.06,results_vector_elementwise_70_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3690850.0,,cycles,1.26%,1979042,100.0,1.791,GHz,3690850.0,results_vector_elementwise_70_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
987748.0,,instructions,0.67%,1979042,100.0,0.27,insn per cycle,987748.0,results_vector_elementwise_70_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
126830.0,,branches,0.50%,1979042,100.0,61.556,M/sec,126830.0,results_vector_elementwise_70_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13627.0,,branch-misses,1.23%,1979042,100.0,10.74,of all branches,13627.0,results_vector_elementwise_70_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_70_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.04,msec,task-clock,0.80%,2037333,100.0,0.532,CPUs utilized,2.04,results_vector_elementwise_75_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3661521.0,,cycles,0.79%,2037333,100.0,1.791,GHz,3661521.0,results_vector_elementwise_75_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
985151.0,,instructions,0.52%,2037333,100.0,0.27,insn per cycle,985151.0,results_vector_elementwise_75_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
126577.0,,branches,0.46%,2037333,100.0,61.904,M/sec,126577.0,results_vector_elementwise_75_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13481.0,,branch-misses,0.75%,2037333,100.0,10.65,of all branches,13481.0,results_vector_elementwise_75_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.07,msec,task-clock,1.33%,2045208,100.0,0.528,CPUs utilized,2.07,results_vector_elementwise_75_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3701826.0,,cycles,1.31%,2045208,100.0,1.789,GHz,3701826.0,results_vector_elementwise_75_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
991281.0,,instructions,0.84%,2045208,100.0,0.27,insn per cycle,991281.0,results_vector_elementwise_75_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
127124.0,,branches,0.65%,2045208,100.0,61.449,M/sec,127124.0,results_vector_elementwise_75_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13590.0,,branch-misses,1.27%,2045208,100.0,10.69,of all branches,13590.0,results_vector_elementwise_75_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.05,msec,task-clock,1.33%,2068541,100.0,0.524,CPUs utilized,2.05,results_vector_elementwise_75_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3675283.0,,cycles,1.35%,2068541,100.0,1.79,GHz,3675283.0,results_vector_elementwise_75_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
994340.0,,instructions,0.72%,2068541,100.0,0.27,insn per cycle,994340.0,results_vector_elementwise_75_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
127524.0,,branches,0.52%,2068541,100.0,62.103,M/sec,127524.0,results_vector_elementwise_75_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13681.0,,branch-misses,0.82%,2068541,100.0,10.73,of all branches,13681.0,results_vector_elementwise_75_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_75_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.03,msec,task-clock,1.37%,1940375,100.0,0.525,CPUs utilized,2.03,results_vector_elementwise_95_4,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_4.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3630179.0,,cycles,1.32%,1940375,100.0,1.79,GHz,3630179.0,results_vector_elementwise_95_4,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_4.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
978956.0,,instructions,0.56%,1940375,100.0,0.27,insn per cycle,978956.0,results_vector_elementwise_95_4,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_4.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
125936.0,,branches,0.49%,1940375,100.0,62.081,M/sec,125936.0,results_vector_elementwise_95_4,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_4.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13458.0,,branch-misses,0.76%,1940375,100.0,10.69,of all branches,13458.0,results_vector_elementwise_95_4,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_4.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.09,msec,task-clock,1.36%,2063416,100.0,0.535,CPUs utilized,2.09,results_vector_elementwise_55_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3742060.0,,cycles,1.34%,2063416,100.0,1.791,GHz,3742060.0,results_vector_elementwise_55_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
1000132.0,,instructions,0.62%,2063416,100.0,0.27,insn per cycle,1000132.0,results_vector_elementwise_55_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
128057.0,,branches,0.40%,2063416,100.0,61.279,M/sec,128057.0,results_vector_elementwise_55_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13360.0,,branch-misses,0.83%,2063416,100.0,10.43,of all branches,13360.0,results_vector_elementwise_55_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.04,msec,task-clock,1.52%,2169917,100.0,0.53,CPUs utilized,2.04,results_vector_elementwise_95_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3649275.0,,cycles,1.52%,2169917,100.0,1.791,GHz,3649275.0,results_vector_elementwise_95_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
971524.0,,instructions,0.49%,2169917,100.0,0.27,insn per cycle,971524.0,results_vector_elementwise_95_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
124983.0,,branches,0.41%,2169917,100.0,61.323,M/sec,124983.0,results_vector_elementwise_95_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13325.0,,branch-misses,0.66%,2169917,100.0,10.66,of all branches,13325.0,results_vector_elementwise_95_1,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_1.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
1.99,msec,task-clock,0.94%,1925167,100.0,0.525,CPUs utilized,1.99,results_vector_elementwise_95_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3569962.0,,cycles,0.94%,1925167,100.0,1.791,GHz,3569962.0,results_vector_elementwise_95_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
973374.0,,instructions,0.57%,1925167,100.0,0.27,insn per cycle,973374.0,results_vector_elementwise_95_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
125240.0,,branches,0.52%,1925167,100.0,62.818,M/sec,125240.0,results_vector_elementwise_95_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13463.0,,branch-misses,0.81%,1925167,100.0,10.75,of all branches,13463.0,results_vector_elementwise_95_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.07,msec,task-clock,1.35%,2140583,100.0,0.53,CPUs utilized,2.07,results_vector_elementwise_55_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3711876.0,,cycles,1.31%,2140583,100.0,1.79,GHz,3711876.0,results_vector_elementwise_55_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
1003054.0,,instructions,0.85%,2140583,100.0,0.27,insn per cycle,1003054.0,results_vector_elementwise_55_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
128356.0,,branches,0.69%,2140583,100.0,61.901,M/sec,128356.0,results_vector_elementwise_55_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13662.0,,branch-misses,0.90%,2140583,100.0,10.64,of all branches,13662.0,results_vector_elementwise_55_3,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_3.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.05,msec,task-clock,0.94%,2047875,100.0,0.53,CPUs utilized,2.05,results_vector_elementwise_55_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3664037.0,,cycles,0.94%,2047875,100.0,1.791,GHz,3664037.0,results_vector_elementwise_55_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
992419.0,,instructions,0.60%,2047875,100.0,0.27,insn per cycle,992419.0,results_vector_elementwise_55_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
127144.0,,branches,0.40%,2047875,100.0,62.164,M/sec,127144.0,results_vector_elementwise_55_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13640.0,,branch-misses,1.07%,2047875,100.0,10.73,of all branches,13640.0,results_vector_elementwise_55_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_55_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
2.06,msec,task-clock,1.85%,2101959,100.0,0.527,CPUs utilized,2.06,results_vector_elementwise_95_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3683630.0,,cycles,1.81%,2101959,100.0,1.79,GHz,3683630.0,results_vector_elementwise_95_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
979874.0,,instructions,0.79%,2101959,100.0,0.27,insn per cycle,979874.0,results_vector_elementwise_95_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
126055.0,,branches,0.65%,2101959,100.0,61.241,M/sec,126055.0,results_vector_elementwise_95_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
13380.0,,branch-misses,0.77%,2101959,100.0,10.61,of all branches,13380.0,results_vector_elementwise_95_2,./results_vector/mlir_files_elementwise_results_vector_4/results_vector_elementwise_95_2.csv,mlir_files_elementwise_results_vector_4,vector,4,elementwise,vector_elementwise_4
3.3,msec,task-clock,0.75%,3349875,100.0,0.64,CPUs utilized,3.3,results_vector_matmul_90_3,./results_vector/mlir_files_results_vector_32/results_vector_matmul_90_3.csv,mlir_files_results_vector_32,vector,32,standard,vector_standard_32
5925571.0,,cycles,0.73%,3349875,100.0,1.794,GHz,5925571.0,results_vector_matmul_90_3,./results_vector/mlir_files_results_vector_32/results_vector_matmul_90_3.csv,mlir_files_results_vector_32,vector,32,standard,vector_standard_32
